id,estimateId,pathogen,serotype,country,countryAlphaTwoCode,countryAlphaThreeCode,sampleStartDate,sampleEndDate,seroprevalence,city,state,latitude,longitude,unRegion,whoRegion,seroprevalenceStudy95CILower,seroprevalenceStudy95CIUpper,seroprevalenceCalculated95CILower,seroprevalenceCalculated95CIUpper,sampleSize,sampleNumerator,sampleFrame,antibodies,assay,assayOther,sameFrameTargetGroup,antigen,inclusionCriteria,ageGroup,ageMinimum,ageMaximum,pediatricAgeGroup,sex,url,sourceSheetId,sourceSheetName,createdAt,producer,producerOther
66c79a909f0787fb1e455dcb,100505_Centre Pasteur Cameroon_Kumbo_IgM_CHIKV,CHIKV,,Cameroon,CM,CMR,2007-11-18 07:00:00+00:00,2007-11-26 07:00:00+00:00,0.514,Kumbo,North-West,6.157887883325164,10.636863968509495,MIDDLE_AFRICA,AFR,0.419,0.61,0.419,0.61,105,54.0,Community,['IgM'],ELISA,,three villages of Kumbo,,A total of 105 persons  were sampled for blood collection.,Multiple groups,,,,All,http://dx.doi.org/10.1186/1756-0500-3-128,recVxGc6J0bkkSIqL,Chikungunya outbreak in a rural area of Western Cameroon in 2006: A retrospective serological and entomological survey,2024-08-22 20:07:44.559000+00:00,Other,Sigma Laboratories
66c79a909f0787fb1e455dcc,190103_USAMRIID_Uganda_YF,YF,,Uganda,UG,UGA,2006-06-15 06:00:00+00:00,2007-06-15 06:00:00+00:00,0.033,,,1.2206706255620383,32.47009931108639,EASTERN_AFRICA,AFR,,,0.02534821827,0.04278194643,1744,58.0,Outpatients,['IgG'],ELISA,,,ELISA antigens,Human blood samples were taken from healthy Ugandan blood bank donors during the course of the Walter Reed Army Institute of Research (WRAIR) study RV-164  that spanned from 2006 to 2007. The samples were collected from 5 regions distributed throughout Uganda ,,,,,,https://doi.org/10.1093/ofid/ofz001,recL91Gh2ybYOGali,Chikungunya and O’nyong-nyong Viruses in Uganda: Implications for Diagnostics ,2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455dce,191022_University of Nairobi_Eldoret_ELISA_ZIKV,ZIKV,,Kenya,KE,KEN,2013-01-15 07:00:00+00:00,2013-02-15 07:00:00+00:00,0.0,Eldoret,Uasin Gishu,0.6154891757743974,35.32667509648937,EASTERN_AFRICA,AFR,,,,,135,0.0,Community,['IgG'],ELISA,,,Anti-NS1,"Healthy adult human sera originally obtained from the Nairobi;
Eldoret and Kisumu regions of Kenya were used in this study",,,,,All,https://doi.org/10.1093/trstmh/trz077,recVsOhPgsWoD8Zeo,Seroprevalence of Zika virus in selected regions in Kenya,2024-08-22 20:07:44.559000+00:00,Euroimmun ,
66c79a909f0787fb1e455dcf,160120_Oswaldo Cruz Institute_Brazil_2013_DENV,DENV,"['DENV-1', 'DENV-2']",Brazil,BR,BRA,2010-06-15 06:00:00+00:00,2013-06-15 06:00:00+00:00,0.756,Campo Grande,Mato Grosso do Sul,-20.38219251164966,-54.556126793282786,SOUTH_AMERICA,AMR,,,0.6813254127,0.8214921801,156,118.0,,"['IgM', 'IgG']",ELISA,,,"DEN-1, DEN-2","The serum and plasma specimens analyzed in this study were
collected during the ongoing epidemics that occurred in 2010
and 2013; in the city of Campo Grande; Mato Grosso do Sul;
Brazil",Multiple groups,,,,All,https://doi.org/10.1093/trstmh/trw013,receVBi48jkXkxEkq,"Dengue epidemics in two distinct periods reveal distinct epidemiological, laboratorial and clinical aspects in a same scenario: analysis of the 2010 and 2013 epidemics in Mato Grosso do Sul, Brazil",2024-08-22 20:07:44.559000+00:00,Panbio,
66c79a909f0787fb1e455dd3,210702_Institut Pasteur in French Guiana_Apatou_ZIKV,ZIKV,,French Guiana,GF,GUF,2017-06-15 06:00:00+00:00,2017-10-15 06:00:00+00:00,0.19100000000000003,Apatou,,5.236134635746623,-54.333188838457616,SOUTH_AMERICA,AMR,0.102,0.329,0.102,0.329,62,,Community,['IgG'],MIA,,,,1415 households and 2697 individuals were included between June and October 2017 from the 22 municipalities of French Guiana,Multiple groups,2.0,75.0,,All,https://www.mdpi.com/1999-4915/13/7/1299,recNjKQyeap0pJuAa,Spatial Distribution and Burden of Emerging Arboviruses in French Guiana,2024-08-22 20:07:44.559000+00:00,Other,BD Diagnostics
66c79a909f0787fb1e455dd5,100329_Universidad Autónoma de Nuevo León_Mexico_WNV,WNV,,Mexico,MX,MEX,2005-10-15 06:00:00+00:00,2007-09-15 06:00:00+00:00,0.04,Monterrey,Nuevo León,25.764154276061593,-100.38151062892948,CENTRAL_AMERICA,AMR,,,0.01512388944,0.08672097102,147,6.0,Outpatients,['NAb'],PRNT,,,WNV,"Our study cohort consisted of three groups of individuals:
(i) patients with suspected WNF; (ii) patients with suspected
WNND; and (iii) asymptomatic blood donors.",Multiple groups,,,,All,https://doi.org/10.1089/vbz.2008.0203,recw53X6JbzhgmYgU,"Serologic Surveillance for West Nile Virus and Other Flaviviruses in Febrile Patients, Encephalitic Patients, and Asymptomatic Blood Donors in Northern Mexico",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455de2,091231_InsitutoEvandroChagas_Juruti_DENV,DENV,,Brazil,BR,BRA,2007-02-01 07:00:00+00:00,2008-04-01 06:00:00+00:00,0.0,Juruti,Pará,-2.1147153214404804,-56.19293675168692,SOUTH_AMERICA,AMR,,,,,1597,,Inpatients,['IgM'],ELISA,,,,"Blood sera from humans were obtained by venipuncture in the Juruti municipal health unit, based on passive demand from people with or without symptoms of febrile illness, in four excursions during the period, from February 2007 to April 2008.",,,,,All,-,recALOE0Rr7wSk0MV,"Serological Survey to Arboviruses in Juruti, Pará State, Brazil",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455de3,210702_Institut Pasteur in French Guiana_Saint-Georges_MAYV,MAYV,,French Guiana,GF,GUF,2017-06-15 06:00:00+00:00,2017-10-15 06:00:00+00:00,0.008,Saint-Georges,,3.8699486080787286,-51.832763901614676,SOUTH_AMERICA,AMR,0.001,0.053,0.001,0.053,86,,Community,['IgG'],MIA,,,,1415 households and 2697 individuals were included between June and October 2017 from the 22 municipalities of French Guiana,Multiple groups,2.0,75.0,,All,https://www.mdpi.com/1999-4915/13/7/1299,recNjKQyeap0pJuAa,Spatial Distribution and Burden of Emerging Arboviruses in French Guiana,2024-08-22 20:07:44.559000+00:00,Other,BD Diagnostics
66c79a909f0787fb1e455de7,160930_King_Institute_Guindy_Kaveria_DENV_2011_06,DENV,"['DENV-1', 'DENV-2', 'DENV-3', 'DENV-4']",India,IN,IND,2011-06-15 06:00:00+00:00,2011-07-15 06:00:00+00:00,0.11109999999999999,Chennai,Tamil Nādu,13.075836891861167,80.24428455546253,SOUTHERN_ASIA,SEAR,,,0.03111613995,0.2606109205,36,4.0,Inpatients,"['IgM', 'IgG']",ELISA,,,DENV-1-4,"Patients in Chennai Hospital. All samples selected for the study were from suspected
dengue cases.",Multiple groups,,,,All,https://link.springer.com/article/10.1007/s00705-016-3040-3,recNcHuGtm9fBrZq7,Dengue scenario: Chennai perspective—a six-year study,2024-08-22 20:07:44.559000+00:00,Panbio,
66c79a909f0787fb1e455de8,160930_King_Institute_Guindy_Kaveria_DENV_2012_03,DENV,"['DENV-1', 'DENV-2', 'DENV-3', 'DENV-4']",India,IN,IND,2012-03-15 06:00:00+00:00,2012-04-15 06:00:00+00:00,0.0,Chennai,Tamil Nādu,13.035968191882844,80.3312410725526,SOUTHERN_ASIA,SEAR,,,,,21,0.0,Inpatients,"['IgM', 'IgG']",ELISA,,,DENV-1-4,"Patients in Chennai Hospital. All samples selected for the study were from suspected
dengue cases.",Multiple groups,,,,All,https://link.springer.com/article/10.1007/s00705-016-3040-3,recNcHuGtm9fBrZq7,Dengue scenario: Chennai perspective—a six-year study,2024-08-22 20:07:44.559000+00:00,Panbio,
66c79a909f0787fb1e455dec,211221_IAU_Saudi Arabia_M_50-<60years_WNV,WNV,,Saudi Arabia,SA,SAU,2014-06-15 06:00:00+00:00,2017-06-15 06:00:00+00:00,0.05,Al-Ahsa and Al-Qatif,Al Minţaqah ash Sharqīyah,25.314666448583825,49.55563608628881,WESTERN_ASIA,EMR,,,0.01378939398,0.1230987364,80,4.0,Community,['IgG'],ELISA,,,anti-WNV,"About 3–5 mL blood sample was
collected from 323 human subjects residing in the region
at least 2 years prior to sampling.",Multiple groups,60.0,70.0,,Male,https://www.dovepress.com/serological-evidence-of-west-nile-virus-infection-among-humans-horses--peer-reviewed-fulltext-article-IDR,recpk3MLrVDugX1R9,"Serological Evidence of West Nile Virus Infection Among Humans, Horses, and Pigeons in Saudi Arabia",2024-08-22 20:07:44.559000+00:00,Other,Ingezim WNV Compac kit
66c79a909f0787fb1e455df0,170725_UniversityIbadan_Oluwayelu_Nigeria_CHIKV_IgG_Age02,CHIKV,,Nigeria,NG,NGA,2015-11-15 07:00:00+00:00,2016-09-15 06:00:00+00:00,0.303,,Osun,7.745666963420576,4.618811841310085,WESTERN_AFRICA,AFR,0.24100000000000002,0.365,0.241,0.365,211,64.0,Inpatients,['IgG'],ELISA,,,,"Patients visiting one of seven different healthcare facilities in Lagos, Osun, Osogbo or Ede.
Attendee (male or female aged 10 years and above) with one or a combination
of the following clinical signs/symptoms: fever, headache, skin rash, back pain, muscle pain,
joint pain or general body pain",Adults (18-64 years),18.0,59.0,,All,http://dx.doi.org/10.1080/08820139.2017.1319383,rect5J66X1ZK39OSu,Chikungunya Virus Seroprevalence and Associated Factors among Hospital Attendees in Two States of Southwest Nigeria: A Preliminary Assessment,2024-08-22 20:07:44.559000+00:00,Other,"DetectTM, InBios, Seattle"
66c79a909f0787fb1e455df4,980915_InstPasteur_Sarthou_MAYV_age05,MAYV,,French Guiana,GF,GUF,1996-02-28 07:00:00+00:00,1996-03-10 07:00:00+00:00,0.13,Cayenne,,4.935493607005117,-52.42485387610407,SOUTH_AMERICA,AMR,0.078,0.182,0.078,0.182,161,21.0,Community,['NAb'],HAI,,,,,Adults (18-64 years),40.0,49.0,,All,https://www.ajtmh.org/view/journals/tpmd/59/3/article-p452.xml,recjZ6dgTNcb27y4K,Mayaro virus fever in French Guiana: isolation identification and seroprevalence,2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455e08,210702_Institut Pasteur in French Guiana_Saül_DENV,DENV,,French Guiana,GF,GUF,2017-06-15 06:00:00+00:00,2017-10-15 06:00:00+00:00,0.554,Saül,,3.706970480884144,-53.13966597538256,SOUTH_AMERICA,AMR,0.4,0.698,0.4,0.698,34,,Community,['IgG'],MIA,,,,1415 households and 2697 individuals were included between June and October 2017 from the 22 municipalities of French Guiana,Multiple groups,2.0,75.0,,All,https://www.mdpi.com/1999-4915/13/7/1299,recNjKQyeap0pJuAa,Spatial Distribution and Burden of Emerging Arboviruses in French Guiana,2024-08-22 20:07:44.559000+00:00,Other,BD Diagnostics
66c79a909f0787fb1e455e09,220408_NPHC_Budapest_Nagy_Hajdu,WNV,,Hungary,HU,HUN,2019-04-02 06:00:00+00:00,2020-01-25 07:00:00+00:00,0.0617,Hajdú-Bihar,Hajdú-Bihar,47.13862313239102,21.648397700572655,EASTERN_EUROPE,EUR,0.029500000000000002,0.11359999999999999,0.0295,0.1136,162,10.0,Community,['IgG'],ELISA,,,Anti-WNV,Healthy blood donors between ages 18 and 65 were considered as the study population,Adults (18-64 years),18.0,65.0,,All,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0266840,recCHNbeoZI2aINU5,West Nile and Usutu virus seroprevalence in Hungary: A nationwide serosurvey among blood donors in 2019,2024-08-22 20:07:44.559000+00:00,Euroimmun ,
66c79a909f0787fb1e455e0f,929391_Institut Territorial de Recherches Médicales Louis Malardé_French Polynesia_Civilian_age01_DENV,DENV,,French Polynesia,PF,PYF,1988-12-15 07:00:00+00:00,1989-06-15 06:00:00+00:00,0.47600000000000003,,,-17.50638570298381,-149.6341877913812,POLYNESIA,WPR,,,0.4369484061,0.5146383984,658,313.0,,"['IgG', 'IgM']",ELISA,,,,,Children and Youth (0-17 years),0.0,15.0,Multiple groups,All,http://dx.doi.org/10.1016/0035-9203(92)90568-w,receADLDEKIKGCk9M,"Dengue 1 epidemic in French Polynesia, 1988-1989: surveillance and clinical, epidemiological, virological and serological findings in 1752 documented clinical cases",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455e14,190511_NagasakiUniv_Moi_ZIKV_Male,ZIKV,,Viet Nam,VN,VNM,2017-01-15 07:00:00+00:00,2018-06-15 06:00:00+00:00,0.114,Dak Lak Province,Dak Lak,12.388096104100896,108.11838977991576,SOUTH_EASTERN_ASIA,WPR,,,0.07425275782,0.1645026509,211,24.0,Community,['IgM'],ELISA,,,,,Multiple groups,,,,Male,https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-020-05042-2,recOYiMkdNJeQEKzE,Prevalence of Zika virus neutralizing antibodies in healthy adults in Vietnam during and after the Zika virus epidemic season: a longitudinal population-based survey,2024-08-22 20:07:44.559000+00:00,Other,R&D Systems
66c79a909f0787fb1e455e19,141226_EHESP_Lamballerie_CHIKV_Mfilou,CHIKV,,Congo,CG,COG,2011-03-29 06:00:00+00:00,2011-05-26 06:00:00+00:00,0.315,Mfilou,Région du Kouilou,-4.140673016247155,11.836253711773299,MIDDLE_AFRICA,AFR,,,0.195239411,0.4555239949,54,17.0,Community,['IgG'],ELISA,,,,,Adults (18-64 years),18.0,60.0,,All,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0115938,recGOysgOUwPUGRsE,"First Reported Chikungunya Fever Outbreak in the Republic of Congo, 2011",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455e1d,190325_UnivBrasilia_Haddad_DENV_IgGM_Male,DENV,,Brazil,BR,BRA,2015-12-15 07:00:00+00:00,2016-05-15 06:00:00+00:00,0.0444,,,-9.60515489695902,-51.53256943666059,SOUTH_AMERICA,AMR,,,0.02450802589,0.07344653676,315,14.0,Blood donors,"['IgM', 'IgG']",ELISA,,Blood Donors,anti-DENV,Blood Donors at the blood center of Brasilia,Adults (18-64 years),,,,Male,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0213793,rec1pZLY3DS84qPBt,Dengue seroprevalence among asymptomatic blood donors during an epidemic outbreak in Central-West Brazil,2024-08-22 20:07:44.559000+00:00,Euroimmun ,
66c79a909f0787fb1e455e1e,980915_InstPasteur_Sarthou_MAYV_Brazilian,MAYV,,French Guiana,GF,GUF,1996-02-28 07:00:00+00:00,1996-03-10 07:00:00+00:00,0.03,Cayenne,,4.889129966764775,-52.29355083609525,SOUTH_AMERICA,AMR,,,0.00076691208,0.1575939723,33,1.0,Community,['NAb'],HAI,,Brazilian,,Brazilian,,,,,All,https://www.ajtmh.org/view/journals/tpmd/59/3/article-p452.xml,recjZ6dgTNcb27y4K,Mayaro virus fever in French Guiana: isolation identification and seroprevalence,2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455e25,110727_WalterReedArmyInstituteofResearch_Samburu_DENV,DENV,['DENV-2'],Kenya,KE,KEN,2004-07-01 06:00:00+00:00,2004-09-30 06:00:00+00:00,0.0172,Samburu,,-3.79221574874326,39.30303949663149,EASTERN_AFRICA,AFR,,,0.0047,0.0436,233,4.0,Community,['IgG'],ELISA,,,,"Criteria for inclusion in the study were: absence of any exclusion criteria, demonstration of understanding of the study and expressed willingness to enroll.",Adults (18-64 years),18.0,,,All,https://link.springer.com/article/10.1186/1743-422X-8-371,recGHR8mS3afeNwCc,Seroprevalence and distribution of arboviral infections among rural Kenyan adults: A cross-sectional study,2024-08-22 20:07:44.559000+00:00,Other,Diagnostic Systems Division of the United States Army Medical Research Institute of Infectious Diseases
66c79a909f0787fb1e455e27,160930_King_Institute_Guindy_Kaveria_DENV_2011_07,DENV,"['DENV-1', 'DENV-2', 'DENV-3', 'DENV-4']",India,IN,IND,2011-07-15 06:00:00+00:00,2011-08-15 06:00:00+00:00,0.1,Chennai,Tamil Nādu,13.152578270195882,80.28231343828755,SOUTHERN_ASIA,SEAR,,,0.02111713703,0.2652884505,30,3.0,Inpatients,"['IgM', 'IgG']",ELISA,,,DENV-1-4,"Patients in Chennai Hospital. All samples selected for the study were from suspected
dengue cases.",Multiple groups,,,,All,https://link.springer.com/article/10.1007/s00705-016-3040-3,recNcHuGtm9fBrZq7,Dengue scenario: Chennai perspective—a six-year study,2024-08-22 20:07:44.559000+00:00,Panbio,
66c79a909f0787fb1e455e2b,840315_Osaka University_Doi Saket_DEN3,DENV,['DENV-3'],Thailand,TH,THA,1982-07-15 06:00:00+00:00,1982-08-15 06:00:00+00:00,0.61,Doi Saket,Chiang Mai,18.89466863844736,99.0747224786068,SOUTH_EASTERN_ASIA,SEAR,,,0.4218695891,0.7815004015,31,19.0,Community,['NAb'],Other,Focus reduction method,,DEN-3,Healthy persons,Multiple groups,,,,All,https://pubmed.ncbi.nlm.nih.gov/6091618/,recXImqMttjMkUOuJ,"A seroepidemiological study of Japanese encephalitis and dengue virus infections in the Chiang Mai area, Thailand",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455e2e,210628_UNIVASF_Armstrong_CHIKV_Indigenous_Age02,CHIKV,,Brazil,BR,BRA,2016-06-15 06:00:00+00:00,2018-06-15 06:00:00+00:00,0.818,,Bahia,-11.78284080323768,-42.00987194317517,SOUTH_AMERICA,AMR,,,0.7039345442,0.902364798,66,54.0,Target group,['IgG'],ELISA,,Indigenous,anti-CHIKV,It was carried out in specific populations of the São Francisco Valley in Northeast Brazil composed of Indigenous groups from two tribes (Fulni-ô and Truká) and a non-Indigenous urbanized control group (from Juazeiro city state of Bahia),Adults (18-64 years),,,,Female,https://journals.plos.org/plosntds/article?id=10.1371/journal.pntd.0009468,recMXuXXUTmhm8BIm,Anti-chikungunya virus seroprevalence in Indigenous groups in the São Francisco Valley Brazil,2024-08-22 20:07:44.559000+00:00,Euroimmun ,
66c79a909f0787fb1e455df7,160930_King_Institute_Guindy_Kaveria_DENV_2013_04,DENV,"['DENV-1', 'DENV-2', 'DENV-3', 'DENV-4']",India,IN,IND,2013-04-15 06:00:00+00:00,2013-05-15 06:00:00+00:00,0.0,Chennai,Tamil Nādu,13.106552779381564,80.3675516586184,SOUTHERN_ASIA,SEAR,,,,,36,0.0,Inpatients,"['IgM', 'IgG']",ELISA,,,DENV-1-4,"Patients in Chennai Hospital. All samples selected for the study were from suspected
dengue cases.",Multiple groups,,,,All,https://link.springer.com/article/10.1007/s00705-016-3040-3,recNcHuGtm9fBrZq7,Dengue scenario: Chennai perspective—a six-year study,2024-08-22 20:07:44.559000+00:00,Panbio,
66c79a909f0787fb1e455dfb,160930_King_Institute_Guindy_Kaveria_DENV_2010_07,DENV,"['DENV-1', 'DENV-2', 'DENV-3', 'DENV-4']",India,IN,IND,2010-07-15 06:00:00+00:00,2010-08-15 06:00:00+00:00,0.0,Chennai,Tamil Nādu,13.163182923523912,80.3426785674804,SOUTHERN_ASIA,SEAR,,,,,9,0.0,Inpatients,"['IgM', 'IgG']",ELISA,,,DENV-1-4,"Patients in Chennai Hospital. All samples selected for the study were from suspected
dengue cases.",Multiple groups,,,,All,https://link.springer.com/article/10.1007/s00705-016-3040-3,recNcHuGtm9fBrZq7,Dengue scenario: Chennai perspective—a six-year study,2024-08-22 20:07:44.559000+00:00,Panbio,
66c79a909f0787fb1e455dff,010215_National Referral Hospital_Honiara_DENV,DENV,,Solomon Islands,SB,SLB,1994-06-15 06:00:00+00:00,1995-06-15 06:00:00+00:00,0.39,Honiara,Honiara,-9.345336465033416,160.0135745218138,MELANESIA,WPR,,,0.3498179108,0.4358924302,515,202.0,Inpatients,['IgG'],ELISA,,,,"The samples analyzed in this study were 515
stored sera taken from blood bank donors
presenting to the National Referral Hospital; Honiara during 1994 and 1995.",,,,,All,https://www.researchgate.net/publication/11046691_Solomon_Islands_dengue_seroprevalence_study_-_Previous_circulation_of_dengue_confirmed?enrichId=rgreq-414efac881309c3c7fb56bdaf7e69fad-XXX&enrichSource=Y292ZXJQYWdlOzExMDQ2NjkxO0FTOjEwMTE4MDc1MTQ4Mjg4M0AxNDAxMTM0Nzc5MzIz&el=1_x_2&_esc=publicationCoverPdf,rec7kdBvUXwdYiHlN,Solomon Islands dengue seroprevalence study--previous circulation of dengue confirmed,2024-08-22 20:07:44.559000+00:00,Panbio,
66c79a909f0787fb1e455e00,150715_KenyaMedicalResearchInstitute_NorthEastern_DENV,DENV,,Kenya,KE,KEN,2007-01-01 07:00:00+00:00,2007-12-31 07:00:00+00:00,0.248,,North Eastern Province,0.5325221954586933,37.80610453663622,EASTERN_AFRICA,AFR,0.175,0.321,0.175,0.321,140,32.0,Community,['IgG'],ELISA,,,,,Adults (18-64 years),15.0,64.0,,All,https://doi.org/10.1371/journal.pone.0132645,recnwBoxt5GTV2Naw,"Seroprevalence of Infections with Dengue, Rift Valley Fever and Chikungunya Viruses in Kenya, 2007",2024-08-22 20:07:44.559000+00:00,Other,InBios
66c79a909f0787fb1e455e01,221017_Colorado School of Public Health_Southwest Guatemala_2015_IgM_DENV,DENV,,Guatemala,GT,GTM,2015-10-15 06:00:00+00:00,2015-11-15 07:00:00+00:00,0.05,Southwest Guatemala,,14.536942958518667,-90.49986917793161,CENTRAL_AMERICA,AMR,,,0.02421955368,0.08432083546,229,11.0,Community,['IgM'],ELISA,,,,"This study was conducted
in 25 communities (estimated population 30,000) within a
200 km2 catchment area along the coastal lowlands of
southwest Guatemala.",Children and Youth (0-17 years),0.0,17.0,Multiple groups,All,https://www.ajtmh.org/view/journals/tpmd/107/5/article-p1099.xml,recAMMs4knTpHnxUY,Repeated Rapid Active Sampling Surveys Demonstrated a Rapidly Changing Zika Seroprevalence among Children in a Rural Dengue-endemic Region in Southwest Guatemala during the Zika Epidemic (2015-2016),2024-08-22 20:07:44.559000+00:00,Other,InBios Inc
66c79a909f0787fb1e455e0b,140619_CDC_Bangui_age04_YF,YF,,Central African Republic,CF,CAF,2009-03-15 06:00:00+00:00,2009-03-29 06:00:00+00:00,0.032,Bangui,Bangui,4.461336275198278,18.64132345732658,MIDDLE_AFRICA,AFR,,,0.01186411808,0.06852547921,187,6.0,Community,"['IgG', 'IgM']",ELISA,,,,Distinct ecologic zones within the country; Ecologic zones were determined based on the length of the dry season; annual rainfall; and associated vegetation,Seniors (65+ years),65.0,,,All,https://doi.org/10.1093/trstmh/tru086,recB0Ds85Ym2wllUi,Yellow fever risk assessment in the Central African Republic,2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455e12,761101_MiamiSchoolOfMed_Ehrenkranz_DENV_age04,DENV,,Haiti,HT,HTI,1969-10-15 07:00:00+00:00,1971-02-15 07:00:00+00:00,0.75,Port-au-Prince,Ouest,18.46866276572722,-72.24166268230304,CARIBBEAN,AMR,,,0.6500075957,0.8381478008,89,67.0,Community,['NAb'],HAI,,,Anti-DENV,,Adults (18-64 years),21.0,30.0,,All,https://academic.oup.com/jid/article-abstract/134/5/436/898004?redirectedFrom=fulltext,rec5wHIgIXuHvodhI,Endemic Dengue Virus Infection in Hispaniola. I. Haiti,2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455e13,221012_INSERM_Simonin_WNV_Ouagadougou,WNV,,Burkina Faso,BF,BFA,2020-06-15 06:00:00+00:00,2020-08-15 06:00:00+00:00,0.8437000000000001,Ouagadougou,Centre,12.387385600219444,-1.600078721587245,WESTERN_AFRICA,AFR,,,0.7933673247,0.8859662602,256,216.0,Community,,ELISA,ID Screen West Nile competition ELISA,,pr-E antigen,,Adults (18-64 years),,,,All,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9610586/,rec9dv9Xc7JejoTnV,Screening of Circulation of Usutu and West Nile Viruses: A One Health Approach in Humans Domestic Animals and Mosquitoes in Burkina Faso West Africa,2024-08-22 20:07:44.559000+00:00,Other,Innovative diagnostic; Montpellier France
66c79a909f0787fb1e455e15,091101_InsititutoEvandroChagas_Juruti_DENV,DENV,,Brazil,BR,BRA,2007-02-01 07:00:00+00:00,2008-04-01 06:00:00+00:00,0.0125,Juruti,Pará,-2.247018050315712,-56.14925226265198,SOUTH_AMERICA,AMR,,,,,1597,,Community,['IgM'],ELISA,,,,"Blood sera from humans were obtained by venipuncture in the Juruti municipal health unit, based on passive demand from people with or without symptoms of febrile illness, in four excursions during the period from February 2007 to April 2008",,,,,All,https://www.scielo.br/j/csp/a/fxkQftvp7fLnc4qKXxkSySM/?format=pdf&lang=pt,rec1b683tkEKjDU0N,"Vigilância sorológica para arbovírus em Juruti, Pará, Brasil ",2024-08-22 20:07:44.559000+00:00,,
66c79a909f0787fb1e455e16,190511_NagasakiUniv_Moi_ZIKV_age04,ZIKV,,Viet Nam,VN,VNM,2017-01-15 07:00:00+00:00,2018-06-15 06:00:00+00:00,0.008,Dak Lak Province,Dak Lak,12.41325672283866,108.20713788882404,SOUTH_EASTERN_ASIA,WPR,,,0.00019933295,0.04308967368,127,1.0,Community,['NAb'],PRNT,,,,,Adults (18-64 years),46.0,60.0,,All,https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-020-05042-2,recOYiMkdNJeQEKzE,Prevalence of Zika virus neutralizing antibodies in healthy adults in Vietnam during and after the Zika virus epidemic season: a longitudinal population-based survey,2024-08-22 20:07:44.559000+00:00,Other,R&D Systems
66c79a909f0787fb1e455e17,191022_University of Nairobi_Nairobi_ELISA (RBTC)_ZIKV,ZIKV,,Kenya,KE,KEN,2013-08-13 06:00:00+00:00,2013-09-15 06:00:00+00:00,0.0,Nairobi,Nairobi City,-1.3530171393770778,36.78813658641685,EASTERN_AFRICA,AFR,,,,,96,0.0,Community,['IgG'],ELISA,,,Anti-NS1,"Healthy adult human sera originally obtained from the Nairobi;
Eldoret and Kisumu regions of Kenya were used in this study",,,,,All,https://doi.org/10.1093/trstmh/trz077,recVsOhPgsWoD8Zeo,Seroprevalence of Zika virus in selected regions in Kenya,2024-08-22 20:07:44.559000+00:00,Euroimmun ,
66c79a909f0787fb1e455e1f,160120_Oswaldo Cruz Institute_Brazil_2013_DENV4,DENV,['DENV-4'],Brazil,BR,BRA,2010-06-15 06:00:00+00:00,2013-06-15 06:00:00+00:00,0.28,Campo Grande,Mato Grosso do Sul,-20.49693760927775,-54.53908240756426,SOUTH_AMERICA,AMR,,,0.2009597442,0.3697542509,118,33.0,,"['IgM', 'IgG']",ELISA,,,DEN-4,"The serum and plasma specimens analyzed in this study were
collected during the ongoing epidemics that occurred in 2010
and 2013; in the city of Campo Grande; Mato Grosso do Sul;
Brazil",Multiple groups,,,,All,https://doi.org/10.1093/trstmh/trw013,receVBi48jkXkxEkq,"Dengue epidemics in two distinct periods reveal distinct epidemiological, laboratorial and clinical aspects in a same scenario: analysis of the 2010 and 2013 epidemics in Mato Grosso do Sul, Brazil",2024-08-22 20:07:44.559000+00:00,Panbio,
66c79a909f0787fb1e455e21,141211_AixMarseilleUniversite_Djibouti_DENV,DENV,,Djibouti,DJ,DJI,2010-11-11 07:00:00+00:00,2015-02-15 07:00:00+00:00,0.218,Djibouti city,,11.524435931620134,43.17986504099223,EASTERN_AFRICA,EMR,,,0.192,0.247,911,199.0,Community,['IgG'],ELISA,,,,"The protocol and samples used in this study were derived from the Djibouti Cohort of Pandemic Influenza (CoPanFlu) program. Only households meeting the following criteria were enrolled in our cohort: all members of the household shared one roof, they shared meals and living area, and consented to participate (including blood sampling and responding to questionnaires).",Multiple groups,,,,All,https://doi.org/10.1371/journal.pntd.0003299,recwdbG3j0iHT2IYs,"A Sero-epidemiological Study of Arboviral Fevers in Djibouti, Horn of Africa",2024-08-22 20:07:44.559000+00:00,Biorad,
